Timestamp,Application,EventType,Source
Filtering the log,using,CRASH,log_stream
2026-06-01 21:48:34.312053-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.312149-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.314182-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.446929-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.446934-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.454468-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.480701-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.480815-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:34.480993-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.481011-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.487490-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.487595-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.487885-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.588083-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.588486-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.588409-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:34.588735-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.588739-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.588493-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.588385-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.627223-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:34.627871-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:34.627927-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:34.631311-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.631341-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.631425-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.661270-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.661441-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.661716-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.733668-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:34.733851-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:34.733920-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.250292-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:35.250406-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.250466-0400,[com.apple.corespeech:Framework],HANG,log_stream
2026-06-01 21:48:35.251316-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.251941-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.252006-0400,[com.apple.corespeech:VoiceTrigger],HANG,log_stream
2026-06-01 21:48:35.255339-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255412-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255455-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255525-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255549-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255722-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255788-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.255938-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.256003-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.257336-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.257367-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.257798-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.257829-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.388524-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:35.404379-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.402481-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.402026-0400,[com.apple.bluetooth:Server.Core],HANG,log_stream
2026-06-01 21:48:35.406029-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.402085-0400,[com.apple.bluetooth:Server.Audio],HANG,log_stream
2026-06-01 21:48:35.406792-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.406112-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.407297-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.412852-0400,[com.apple.unc:display],HANG,log_stream
2026-06-01 21:48:35.414253-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:35.417496-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:35.431593-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.434083-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.438852-0400,(WirelessProximity),HANG,log_stream
2026-06-01 21:48:35.439703-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:35.439760-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:35.439864-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:35.439906-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:35.440772-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:35.446826-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:35.447039-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:35.447513-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:35.451659-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:35.455575-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:35.458377-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:35.466112-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:35.466194-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:35.468784-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:35.486037-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:35.486625-0400,(Spotlight),HANG,log_stream
2026-06-01 21:48:35.509092-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.509273-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.509377-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.508455-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.509773-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.509094-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.509236-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.510340-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.510413-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.510461-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.516436-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:35.516513-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:35.516536-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:35.516573-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:35.585543-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.585685-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.585698-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.588783-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.588900-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.588800-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.597290-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.597318-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:35.597424-0400,(CoreAudio),HANG,log_stream
2026-06-01 21:48:35.598931-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:35.600203-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:35.600290-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:35.600650-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:35.602171-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.600762-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:35.601607-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.600301-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.602314-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.602192-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.604988-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:35.601708-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.605751-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.606048-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:35.606088-0400,[com.apple.corespeech:Framework],HANG,log_stream
2026-06-01 21:48:35.606155-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.606789-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.607268-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:35.606068-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.608074-0400,[com.apple.corespeech:VoiceTrigger],HANG,log_stream
2026-06-01 21:48:35.608949-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.606150-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.597334-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.597530-0400,(WebCore),HANG,log_stream
2026-06-01 21:48:35.613150-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.605914-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.613611-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.613642-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.613661-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.613674-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.613701-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.613710-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.614011-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.608629-0400,[com.apple.controlcenter:sound],HANG,log_stream
2026-06-01 21:48:35.614157-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.609509-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.606050-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.614265-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.612939-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.614432-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.614510-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.615189-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.615225-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.615292-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.615233-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.615320-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.616037-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.616294-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.616538-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.616721-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.616741-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.623395-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623428-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623448-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623461-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623473-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623494-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623503-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623807-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623845-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623889-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.623929-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.624008-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.624050-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:35.624317-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.624381-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.624935-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.624974-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.625000-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.625024-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:35.652830-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.652981-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.652995-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:35.687549-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.687696-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.704312-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.712619-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.712636-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.712666-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.717287-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.717386-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.717432-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.717464-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.718278-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.718333-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.718298-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.719483-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.888047-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.888442-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.888236-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.920019-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.920500-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:35.920648-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.920631-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.959114-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.959359-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.959386-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:35.959228-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:35.959381-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.959865-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:35.959934-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.059927-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.059940-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.061102-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.061155-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.061264-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.133939-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.249984-0400,[com.apple.duetactivityscheduler:lifecycle],HANG,log_stream
2026-06-01 21:48:36.250227-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:36.250510-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:36.250884-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:36.548052-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:36.560119-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.559281-0400,[com.apple.bluetooth:Server.Core],HANG,log_stream
2026-06-01 21:48:36.560498-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.559342-0400,[com.apple.bluetooth:Server.Audio],HANG,log_stream
2026-06-01 21:48:36.560779-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.560973-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.561094-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.564504-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.571645-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.573700-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.573735-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.570434-0400,[com.apple.unc:display],HANG,log_stream
2026-06-01 21:48:36.573937-0400,(iCloudQuotaUI),HANG,log_stream
2026-06-01 21:48:36.581110-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:36.583201-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:36.583257-0400,(WebCore),HANG,log_stream
2026-06-01 21:48:36.584202-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.585015-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:36.585195-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.585547-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.586094-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.586191-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.586432-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.614513-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:36.620891-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:36.639148-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:36.639289-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:36.642201-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:36.652193-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:36.660791-0400,(Network),HANG,log_stream
2026-06-01 21:48:36.660800-0400,(Network),HANG,log_stream
2026-06-01 21:48:36.661594-0400,(Network),HANG,log_stream
2026-06-01 21:48:36.665521-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.665707-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.665719-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.665825-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.665845-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.665793-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.665845-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.665846-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.666033-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.666033-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.666087-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:36.665934-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:36.666180-0400,Settings[25212]:,HANG,log_stream
2026-06-01 21:48:36.666285-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.666323-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.665891-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.667497-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:36.669716-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:36.670946-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:36.671016-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:36.671043-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:36.671104-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:36.686640-0400,(WirelessProximity),HANG,log_stream
2026-06-01 21:48:36.687408-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:36.687466-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:36.687570-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:36.687604-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:36.688284-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:36.691742-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:36.691976-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:36.705737-0400,(Spotlight),HANG,log_stream
2026-06-01 21:48:36.722634-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:37.068206-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:37.074029-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:37.149547-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:37.153751-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:37.167868-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:37.167933-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:37.167994-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:37.479336-0400,(Network),HANG,log_stream
2026-06-01 21:48:37.479381-0400,(Network),HANG,log_stream
2026-06-01 21:48:37.480087-0400,(Network),HANG,log_stream
2026-06-01 21:48:37.512270-0400,(IO80211),HANG,log_stream
2026-06-01 21:48:37.586095-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:37.690685-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:37.690735-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:37.691213-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:38.358155-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.358246-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.358492-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.688557-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:38.688865-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:38.688965-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:38.689000-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:38.690861-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:38.694635-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:38.687637-0400,(WirelessProximity),HANG,log_stream
2026-06-01 21:48:38.696528-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:38.727642-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:38.738261-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.738283-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.738462-0400,(Network),HANG,log_stream
2026-06-01 21:48:38.817203-0400,[com.apple.duetactivityscheduler:lifecycle],HANG,log_stream
2026-06-01 21:48:38.817447-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:39.132557-0400,(Network),HANG,log_stream
2026-06-01 21:48:39.133051-0400,(Network),HANG,log_stream
2026-06-01 21:48:39.133598-0400,(Network),HANG,log_stream
2026-06-01 21:48:39.966812-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:39.968340-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.414892-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.415090-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.415097-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.416055-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.416234-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:40.416216-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.416249-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.417395-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.417391-0400,Settings[25212]:,HANG,log_stream
2026-06-01 21:48:40.417033-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.417508-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.418617-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.418470-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.418698-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.418723-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.418762-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.422330-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.422481-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.422648-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.481286-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.481579-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:40.495630-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.495536-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.521024-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.521084-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.521842-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.622430-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.622881-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.623388-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.623673-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.624480-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:40.625118-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.626245-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.645740-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:40.646169-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:40.646852-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:40.649778-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.649835-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.649999-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.663468-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.671753-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:40.679324-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.679447-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.679711-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.735344-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:40.736556-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.736466-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:40.737836-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.397810-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:41.411138-0400,(RunningBoard),HANG,log_stream
